WKT,nama,deskripsi
"POLYGON ((110.0271641 -7.8993488, 110.2084385 -7.9891161, 110.3622471 -8.0666266, 110.5778538 -8.1441222, 110.7055699 -8.2052924, 110.8291661 -8.2351944, 110.8319126 -8.2107293, 110.8374058 -8.1781068, 110.8154331 -8.1454817, 110.7989537 -8.1590758, 110.7907139 -8.1427628, 110.7852207 -8.0938198, 110.7550083 -8.0312728, 110.7879673 -7.8177251, 110.7646214 -7.8095619, 110.7618748 -7.8286092, 110.7453953 -7.8054802, 110.711063 -7.7959561, 110.6849705 -7.8082013, 110.6726109 -7.7796286, 110.6629978 -7.8013985, 110.5902134 -7.7905137, 110.5613743 -7.7850712, 110.5366551 -7.7945955, 110.4982029 -7.7687433, 110.4487644 -7.5455319, 110.4034458 -7.5795656, 110.3045689 -7.6571522, 110.2688633 -7.7088688, 110.2661167 -7.6925379, 110.2606236 -7.6435416, 110.2413975 -7.6530691, 110.1933323 -7.6462637, 110.1425205 -7.6462637, 110.116428 -7.6680405, 110.1370274 -7.691177, 110.1246678 -7.7524147, 110.0985752 -7.7809893, 110.0614964 -7.8163646, 110.0463902 -7.8571786, 110.0271641 -7.8993488))",DIY Yogyakarta,
